% function evaluation | noise-free fitness - Fopt (1.238300000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
12 +5.272876600e+03 +5.272876600e+03 +5.212356600e+03 +5.212356600e+03 +3.6916e+00 +5.5273e-02 -1.4832e+00 +9.9974e-01 +2.4011e+00
19 +2.925708836e+03 +2.925708836e+03 +2.865188836e+03 +2.865188836e+03 +9.2352e-01 -1.9703e-01 +1.9228e+00 -2.0214e+00 -1.0399e+00
37 +1.556114556e+03 +1.556114556e+03 +1.495594556e+03 +1.495594556e+03 +1.1714e+00 -1.6534e+00 +1.1863e+00 +5.8097e-01 +7.9673e-01
% function evaluation | noise-free fitness - Fopt (1.844000000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +1.136321576e+04 +1.136321576e+04 +1.154761576e+04 +1.154761576e+04 +2.4777e+00 +4.8193e+00 +3.9327e+00 -4.9045e+00 +3.3967e+00
9 +1.595856649e+03 +1.595856649e+03 +1.780256649e+03 +1.780256649e+03 -9.9642e-01 +1.3079e+00 +3.3297e+00 -2.7232e+00 +2.3495e+00
% function evaluation | noise-free fitness - Fopt (2.277700000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +2.236598107e+05 +2.236598107e+05 +2.238875807e+05 +2.238875807e+05 +3.7612e+00 -1.2572e+00 -3.7208e+00 +4.7313e+00 +4.8711e+00
2 +5.229902923e+03 +5.229902923e+03 +5.457672923e+03 +5.457672923e+03 +2.3186e+00 +3.0111e+00 -8.2741e-02 +9.7748e-01 +1.3492e+00
4 +3.446542846e+03 +3.446542846e+03 +3.674312846e+03 +3.674312846e+03 -1.7478e+00 -1.4404e+00 -2.2284e-01 +9.5317e-01 +1.2614e+00
9 +1.469397847e+03 +1.469397847e+03 +1.697167847e+03 +1.697167847e+03 +6.8503e-01 +5.5777e-01 +1.1515e+00 -2.2308e-01 +2.0984e+00
